time,precipitation,temperature,irradiance_surface,irradiance_toa,snowfall,snow_mass,cloud_cover,air_density
2015-05-04 17:00:00,0.1123,19.952,150.5477,425.8175,0,0,0.8195,1.1006
2015-05-04 18:00:00,0.055,18.202,47.9319,171.4956,0,0,0.7986,1.1054
2015-05-04 19:00:00,0.0761,16.738,1.6773,8.1447,0,0,0.8098,1.1109
2015-05-04 20:00:00,0.1035,15.842,0,0,0,0,0.8394,1.116
2015-05-04 21:00:00,0.119,15.063,0,0,0,0,0.8662,1.1202
2015-05-04 22:00:00,0.0896,14.346,0,0,0,0,0.892,1.1239
2015-05-04 23:00:00,0.0566,13.632,0,0,0,0,0.8962,1.1274
2015-05-05 00:00:00,0.0456,12.974,0,0,0,0,0.8894,1.1306
2015-05-05 01:00:00,0.0449,12.386,0,0,0,0,0.873,1.1336
2015-05-05 02:00:00,0.042,11.826,0,0,0,0,0.8661,1.1366
2015-05-05 03:00:00,0.048,11.285,0,0,0,0,0.8584,1.1394
2015-05-05 04:00:00,0.0367,10.78,0.0223,0.1226,0,0,0.8367,1.142
2015-05-05 05:00:00,0.0307,10.547,14.285,66.7587,0,0,0.7986,1.1443
2015-05-05 06:00:00,0.031,11.224,91.4896,303.7452,0,0,0.7135,1.1454
2015-05-05 07:00:00,0.0225,12.273,230.4429,553.5843,0,0,0.5944,1.1442
2015-05-05 08:00:00,0.021,13.792,399.932,782.3084,0,0,0.4911,1.1409
2015-05-05 09:00:00,0.0192,15.454,575.1069,973.9488,0,0,0.4033,1.1369
2015-05-05 10:00:00,0.0187,17.02,727.2384,1115.4675,0,0,0.3408,1.1329
2015-05-05 11:00:00,0.018,18.362,827.2373,1197.2279,0,0,0.3022,1.1287
2015-05-05 12:00:00,0.0154,19.277,847.9935,1213.7207,0,0,0.2912,1.125
2015-05-05 13:00:00,0.0149,19.812,810.6438,1163.7985,0,0,0.3045,1.1221
2015-05-05 14:00:00,0.0175,19.964,721.8779,1050.8816,0,0,0.3185,1.1202
2015-05-05 15:00:00,0.0209,19.696,590.4734,882.7284,0,0,0.3,1.1196
2015-05-05 16:00:00,0.0238,19.033,432.9576,670.7897,0,0,0.2662,1.1203
2015-05-05 17:00:00,0.0181,17.941,260.2528,429.5289,0,0,0.2161,1.1223
2015-05-05 18:00:00,0.0083,15.853,90.0254,175.6274,0,0,0.1695,1.1259
2015-05-05 19:00:00,0.0043,13.013,3.0048,9.0327,0,0,0.1217,1.131
2015-05-05 20:00:00,0.0025,11.839,0,0,0,0,0.1002,1.1364
2015-05-05 21:00:00,0.004,10.985,0,0,0,0,0.0878,1.1408
2015-05-05 22:00:00,0.0129,10.259,0,0,0,0,0.0846,1.1441
2015-05-05 23:00:00,0.0598,9.618,0,0,0,0,0.0935,1.1471
2015-05-06 00:00:00,0.0036,9.053,0,0,0,0,0.1125,1.1497
2015-05-06 01:00:00,0.0034,8.554,0,0,0,0,0.1559,1.1522
2015-05-06 02:00:00,0.0034,8.108,0,0,0,0,0.2062,1.1544
2015-05-06 03:00:00,0.0033,7.7,0,0,0,0,0.2458,1.1565
2015-05-06 04:00:00,0.0036,7.313,0.0381,0.1619,0,0,0.2603,1.1584
2015-05-06 05:00:00,0.0035,7.41,29.2638,69.8089,0,0,0.2603,1.1601
2015-05-06 06:00:00,0.0027,9.512,171.3768,307.6399,0,0,0.1889,1.1595
2015-05-06 07:00:00,0.0024,12.198,382.3523,557.0069,0,0,0.1349,1.1524
2015-05-06 08:00:00,0.0017,14.823,591.4915,785.289,0,0,0.1662,1.1449
2015-05-06 09:00:00,0.0012,16.767,764.428,976.5619,0,0,0.1862,1.1397
2015-05-06 10:00:00,7e-04,18.425,895.8688,1117.801,0,0,0.2058,1.1348
2015-05-06 11:00:00,2e-04,19.822,969.1208,1199.4142,0,0,0.2398,1.1301
2015-05-06 12:00:00,1e-04,20.847,971.5776,1215.8473,0,0,0.2784,1.1258
2015-05-06 13:00:00,0,21.464,911.1498,1166.0277,0,0,0.306,1.1225
2015-05-06 14:00:00,0,21.671,796.6127,1053.3433,0,0,0.3467,1.1201
2015-05-06 15:00:00,1e-04,21.403,630.2721,885.4947,0,0,0.3861,1.1191
2015-05-06 16:00:00,1e-04,20.655,436.1245,673.9607,0,0,0.4348,1.1197
2015-05-06 17:00:00,2e-04,19.403,238.5532,433.1667,0,0,0.4804,1.1216
2015-05-06 18:00:00,1e-04,17.039,77.4964,179.6986,0,0,0.522,1.125
2015-05-06 19:00:00,0,14.77,2.8198,9.9733,0,0,0.5673,1.1296
2015-05-06 20:00:00,0,13.8,0,0,0,0,0.5865,1.134
2015-05-06 21:00:00,2e-04,13.03,0,0,0,0,0.5915,1.1367
2015-05-06 22:00:00,8e-04,12.363,0,0,0,0,0.5924,1.1382
2015-05-06 23:00:00,0.0019,11.724,0,0,0,0,0.6071,1.1392
2015-05-07 00:00:00,0.0024,11.173,0,0,0,0,0.6348,1.14
2015-05-07 01:00:00,0.0026,10.657,0,0,0,0,0.6874,1.1407
2015-05-07 02:00:00,0.0011,10.212,0,0,0,0,0.7532,1.1412
2015-05-07 03:00:00,8e-04,9.849,0,0,0,0,0.8058,1.1421
2015-05-07 04:00:00,0.002,9.532,0.0476,0.2093,0,0,0.7893,1.1434
2015-05-07 05:00:00,0.0014,9.699,25.5692,72.8774,0,0,0.7341,1.1449
2015-05-07 06:00:00,3e-04,12.192,158.0742,311.4533,0,0,0.6543,1.1451
2015-05-07 07:00:00,6e-04,14.786,353.5024,560.3578,0,0,0.5528,1.1403
2015-05-07 08:00:00,0,17.914,559.4208,788.1972,0,0,0.4515,1.1303
2015-05-07 09:00:00,1e-04,20.391,740.6187,979.1014,0,0,0.3341,1.1225
2015-05-07 10:00:00,4e-04,22.133,875.3549,1120.0731,0,0,0.2334,1.1169
2015-05-07 11:00:00,0.0011,23.494,948.8622,1201.5317,0,0,0.1623,1.1119
2015-05-07 12:00:00,0.0018,24.508,965.0692,1217.929,0,0,0.1014,1.1076
2015-05-07 13:00:00,0.0033,25.133,922.4679,1168.1817,0,0,0.0663,1.1041
2015-05-07 14:00:00,0.0044,25.31,821.6773,1055.7158,0,0,0.0532,1.1017
2015-05-07 15:00:00,0.0069,25.09,671.345,888.1952,0,0,0.0548,1.1003
2015-05-07 16:00:00,0.0086,24.358,486.7169,677.0639,0,0,0.0621,1.1004
2015-05-07 17:00:00,0.0199,22.946,285.0403,436.7233,0,0,0.0683,1.1025
2015-05-07 18:00:00,0.0322,20.07,96.7141,183.7085,0,0,0.0707,1.1071
2015-05-07 19:00:00,0.034,16.784,3.3555,10.9661,0,0,0.077,1.1137
2015-05-07 20:00:00,0.0329,15.48,0,0,0,0,0.0992,1.1202
2015-05-07 21:00:00,0.0394,14.549,0,0,0,0,0.1191,1.1255
2015-05-07 22:00:00,0.0536,13.755,0,0,0,0,0.1274,1.1295
2015-05-07 23:00:00,0.0601,13.078,0,0,0,0,0.1408,1.1329
2015-05-08 00:00:00,0.0589,12.519,0,0,0,0,0.1508,1.1356
2015-05-08 01:00:00,0.0489,12.03,0,0,0,0,0.1529,1.1379
2015-05-08 02:00:00,0.0325,11.617,0,0,0,0,0.1684,1.1399
2015-05-08 03:00:00,0.0285,11.279,0,0,0,0,0.1969,1.1419
2015-05-08 04:00:00,0.0284,10.973,0.0625,0.2652,0,0,0.2217,1.1438
2015-05-08 05:00:00,0.0276,11.168,30.7217,75.9593,0,0,0.2428,1.1456
2015-05-08 06:00:00,0.0262,12.916,163.2355,315.1997,0,0,0.207,1.145
2015-05-08 07:00:00,0.0216,14.906,357.6026,563.6347,0,0,0.0948,1.1405
2015-05-08 08:00:00,0.0262,16.92,565.1943,791.0273,0,0,0.0527,1.1355
2015-05-08 09:00:00,0.0225,18.717,736.8585,981.5739,0,0,0.0494,1.131
2015-05-08 10:00:00,0.0147,20.238,856.7347,1122.2711,0,0,0.0539,1.1267
2015-05-08 11:00:00,0.0103,21.483,923.0514,1203.5309,0,0,0.0597,1.1227
2015-05-08 12:00:00,0.0071,22.448,933.9796,1219.921,0,0,0.0678,1.1192
2015-05-08 13:00:00,0.0059,23.102,893.9436,1170.2947,0,0,0.1009,1.1163
2015-05-08 14:00:00,0.006,23.366,794.8899,1058.0392,0,0,0.1572,1.1143
2015-05-08 15:00:00,0.0062,23.149,648.0712,890.8288,0,0,0.1652,1.1136
2015-05-08 16:00:00,0.0053,22.47,468.6722,680.104,0,0,0.1709,1.1144
2015-05-08 17:00:00,0.0041,21.313,273.0618,440.2213,0,0,0.2047,1.1166
2015-05-08 18:00:00,8e-04,19.055,90.5028,187.6504,0,0,0.2402,1.1206
2015-05-08 19:00:00,8e-04,15.995,3.3929,12.0089,0,0,0.2704,1.1262
2015-05-08 20:00:00,0.0011,14.831,0,0,0,0,0.2971,1.1319
2015-05-08 21:00:00,0.0012,14.007,0,0,0,0,0.3128,1.1359
2015-05-08 22:00:00,9e-04,13.323,0,0,0,0,0.3349,1.1386
2015-05-08 23:00:00,8e-04,12.754,0,0,0,0,0.3564,1.1409
2015-05-09 00:00:00,7e-04,12.333,0,0,0,0,0.3791,1.1428
2015-05-09 01:00:00,7e-04,11.931,0,0,0,0,0.4094,1.1444
2015-05-09 02:00:00,8e-04,11.595,0,0,0,0,0.4417,1.1458
2015-05-09 03:00:00,7e-04,11.285,0,0,0,0,0.4332,1.1473
2015-05-09 04:00:00,7e-04,10.978,0.0798,0.3304,0,0,0.3993,1.1488
2015-05-09 05:00:00,9e-04,11.165,32.4071,79.0497,0,0,0.3803,1.1502
2015-05-09 06:00:00,0.0011,13.436,178.366,318.8704,0,0,0.3647,1.1497
2015-05-09 07:00:00,0.0013,16.139,377.2566,566.8394,0,0,0.3245,1.1428
2015-05-09 08:00:00,8e-04,19.063,579.967,793.8008,0,0,0.3243,1.134
2015-05-09 09:00:00,5e-04,21.031,754.5409,983.9612,0,0,0.3445,1.1286
2015-05-09 10:00:00,4e-04,22.66,884.1603,1124.3813,0,0,0.3632,1.1237
2015-05-09 11:00:00,4e-04,24.031,956.3172,1205.5226,0,0,0.3818,1.1188
2015-05-09 12:00:00,3e-04,25.057,962.2281,1221.8717,0,0,0.416,1.1145
2015-05-09 13:00:00,3e-04,25.649,895.6419,1172.3316,0,0,0.473,1.1112
2015-05-09 14:00:00,3e-04,25.768,769.7712,1060.2679,0,0,0.5376,1.109
2015-05-09 15:00:00,2e-04,25.49,599.526,893.378,0,0,0.5827,1.1078
2015-05-09 16:00:00,1e-04,24.799,414.4946,683.0651,0,0,0.6165,1.1081
2015-05-09 17:00:00,1e-04,23.555,233.3604,443.6372,0,0,0.6693,1.1099
2015-05-09 18:00:00,1e-04,21.083,76.9863,191.5278,0,0,0.7279,1.1137
2015-05-09 19:00:00,1e-04,18.569,3.5445,13.1009,0,0,0.7866,1.119
2015-05-09 20:00:00,1e-04,17.315,0,0,0,0,0.8152,1.124
2015-05-09 21:00:00,1e-04,16.417,0,0,0,0,0.8288,1.1274
2015-05-09 22:00:00,0,15.738,0,0,0,0,0.8267,1.1296
2015-05-09 23:00:00,1e-04,15.111,0,0,0,0,0.8429,1.1313
2015-05-10 00:00:00,1e-04,14.597,0,0,0,0,0.8555,1.1325
2015-05-10 01:00:00,1e-04,14.164,0,0,0,0,0.8629,1.1335
2015-05-10 02:00:00,2e-04,13.798,0,0,0,0,0.8707,1.1343
2015-05-10 03:00:00,2e-04,13.455,0,0,0,0,0.86,1.1353
2015-05-10 04:00:00,1e-04,13.148,0.104,0.4058,0,0,0.8472,1.1364
2015-05-10 05:00:00,1e-04,13.291,27.8212,82.1438,0,0,0.8453,1.1375
2015-05-10 06:00:00,1e-04,15.469,150.4107,322.4647,0,0,0.8297,1.1373
2015-05-10 07:00:00,1e-04,17.938,324.1987,569.9805,0,0,0.8182,1.1328
2015-05-10 08:00:00,0,20.696,507.1125,796.5086,0,0,0.811,1.1245
2015-05-10 09:00:00,0,23.121,668.8355,986.3065,0,0,0.826,1.117
2015-05-10 10:00:00,0,24.813,794.6226,1126.457,0,0,0.8509,1.1118
2015-05-10 11:00:00,0,26.099,874.471,1207.4182,0,0,0.8524,1.1073
2015-05-10 12:00:00,0,27.054,896.2431,1223.739,0,0,0.8382,1.1034
2015-05-10 13:00:00,0,27.645,857.4262,1174.2662,0,0,0.8233,1.1002
2015-05-10 14:00:00,0,27.829,761.7986,1062.4545,0,0,0.8087,1.098
2015-05-10 15:00:00,0,27.565,620.5257,895.8623,0,0,0.7504,1.0971
2015-05-10 16:00:00,0,26.823,446.3203,685.9417,0,0,0.6623,1.0976
2015-05-10 17:00:00,0,25.473,259.6151,446.9736,0,0,0.5869,1.0997
2015-05-10 18:00:00,0,22.635,90.6532,195.3349,0,0,0.5321,1.1039
2015-05-10 19:00:00,0,19.691,4.2317,14.2393,0,0,0.513,1.11
2015-05-10 20:00:00,1e-04,18.366,0,0,0,0,0.504,1.1161
2015-05-10 21:00:00,1e-04,17.394,0,0,0,0,0.5443,1.1207
2015-05-10 22:00:00,0,16.566,0,0,0,0,0.6084,1.1238
2015-05-10 23:00:00,0,15.85,0,0,0,0,0.6586,1.1263
2015-05-11 00:00:00,1e-04,15.221,0,0,0,0,0.698,1.1283
2015-05-11 01:00:00,6e-04,14.645,0,0,0,0,0.7419,1.13
2015-05-11 02:00:00,0.0011,14.166,0,0,0,0,0.785,1.1314
2015-05-11 03:00:00,0.0017,13.725,0,0,0,0,0.823,1.1329
2015-05-11 04:00:00,0.0014,13.298,0.1332,0.4922,0,0,0.849,1.1343
2015-05-11 05:00:00,0.0017,13.429,33.4302,85.2354,0,0,0.8485,1.1356
2015-05-11 06:00:00,0.0024,15.835,172.339,325.9828,0,0,0.8228,1.1355
2015-05-11 07:00:00,0.0027,18.421,364.4679,573.0489,0,0,0.7918,1.1308
2015-05-11 08:00:00,6e-04,21.652,563.0082,799.1277,0,0,0.7495,1.1208
2015-05-11 09:00:00,1e-04,24.148,735.6666,988.555,0,0,0.7106,1.1132
2015-05-11 10:00:00,2e-04,26.026,868.2314,1128.4334,0,0,0.6849,1.1073
2015-05-11 11:00:00,2e-04,27.485,947.3424,1209.2613,0,0,0.6727,1.1022
2015-05-11 12:00:00,1e-04,28.519,965.0435,1225.5401,0,0,0.6716,1.0981
2015-05-11 13:00:00,1e-04,29.112,921.9942,1176.1696,0,0,0.6753,1.0951
2015-05-11 14:00:00,0,29.253,820.5651,1064.5338,0,0,0.6696,1.0931
2015-05-11 15:00:00,0,28.966,669.8983,898.2937,0,0,0.6097,1.0921
2015-05-11 16:00:00,0,28.189,486.408,688.7539,0,0,0.5422,1.0927
2015-05-11 17:00:00,0,26.747,286.7973,450.2442,0,0,0.5076,1.0949
2015-05-11 18:00:00,1e-04,23.53,101.2796,199.0587,0,0,0.4842,1.0995
2015-05-11 19:00:00,2e-04,20.22,4.954,15.4221,0,0,0.4559,1.1059
2015-05-11 20:00:00,3e-04,18.711,0,0,0,0,0.4097,1.1122
2015-05-11 21:00:00,2e-04,17.619,0,0,0,0,0.381,1.1168
2015-05-11 22:00:00,1e-04,16.728,0,0,0,0,0.3767,1.1198
2015-05-11 23:00:00,1e-04,15.974,0,0,0,0,0.3965,1.1223
2015-05-12 00:00:00,2e-04,15.362,0,0,0,0,0.4331,1.1243
2015-05-12 01:00:00,2e-04,14.882,0,0,0,0,0.4806,1.1261
2015-05-12 02:00:00,2e-04,14.503,0,0,0,0,0.5427,1.1277
2015-05-12 03:00:00,3e-04,14.086,0,0,0,0,0.5654,1.1295
2015-05-12 04:00:00,3e-04,13.64,0.1669,0.5902,0,0,0.5731,1.1314
2015-05-12 05:00:00,3e-04,13.714,40.0662,88.3207,0,0,0.575,1.1332
2015-05-12 06:00:00,5e-04,16.219,197.6246,329.4275,0,0,0.5485,1.1336
2015-05-12 07:00:00,3e-04,18.918,395.6994,576.0319,0,0,0.51,1.1291
2015-05-12 08:00:00,1e-04,22.26,589.378,801.6771,0,0,0.4546,1.1189
2015-05-12 09:00:00,1e-04,24.873,755.5455,990.7569,0,0,0.4158,1.1112
2015-05-12 10:00:00,2e-04,26.749,878.408,1130.367,0,0,0.3995,1.1056
2015-05-12 11:00:00,1e-04,28.255,947.13,1211.0312,0,0,0.3943,1.1004
2015-05-12 12:00:00,1e-04,29.468,968.7959,1227.2688,0,0,0.3931,1.0958
2015-05-12 13:00:00,0,30.252,919.9781,1177.9883,0,0,0.4089,1.0921
2015-05-12 14:00:00,0,30.54,817.4481,1066.563,0,0,0.4554,1.0897
2015-05-12 15:00:00,0,30.289,662.1874,900.6447,0,0,0.4822,1.0887
2015-05-12 16:00:00,0,29.46,472.6379,691.5027,0,0,0.4792,1.0894
2015-05-12 17:00:00,1e-04,27.873,271.2532,453.4351,0,0,0.4537,1.0921
2015-05-12 18:00:00,0,24.438,90.653,202.7122,0,0,0.4262,1.0972
2015-05-12 19:00:00,0,21.379,4.3701,16.6456,0,0,0.4237,1.1037
2015-05-12 20:00:00,0,19.924,0,0,0,0,0.4342,1.1097
2015-05-12 21:00:00,0,18.978,0,0,0,0,0.4381,1.1135
2015-05-12 22:00:00,2e-04,18.366,0,0,0,0,0.4426,1.1156
2015-05-12 23:00:00,4e-04,17.968,0,0,0,0,0.4562,1.1172
2015-05-13 00:00:00,4e-04,17.647,0,0,0,0,0.4733,1.1183
2015-05-13 01:00:00,4e-04,17.348,0,0,0,0,0.4856,1.119
2015-05-13 02:00:00,4e-04,16.973,0,0,0,0,0.4932,1.1195
2015-05-13 03:00:00,8e-04,16.568,0,0,0,0,0.5158,1.1205
2015-05-13 04:00:00,0.0011,16.154,0.1765,0.7006,0,0,0.5565,1.122
2015-05-13 05:00:00,0.0013,16.209,29.8547,91.3936,0,0,0.5972,1.1235
2015-05-13 06:00:00,0.0012,18.198,147.801,332.7987,0,0,0.6376,1.124
2015-05-13 07:00:00,8e-04,20.612,308.7831,578.9403,0,0,0.6882,1.1216
2015-05-13 08:00:00,5e-04,23.173,469.945,804.1691,0,0,0.7403,1.1143
2015-05-13 09:00:00,2e-04,25.793,600.2141,992.8841,0,0,0.7843,1.106
2015-05-13 10:00:00,1e-04,27.67,698.8596,1132.2401,0,0,0.8073,1.1
2015-05-13 11:00:00,2e-04,29.018,754.4169,1212.7296,0,0,0.812,1.0953
2015-05-13 12:00:00,2e-04,29.888,750.564,1228.9408,0,0,0.8053,1.0916
2015-05-13 13:00:00,4e-04,30.291,697.286,1179.7523,0,0,0.8166,1.0891
2015-05-13 14:00:00,3e-04,30.191,588.9532,1068.5388,0,0,0.8482,1.0878
2015-05-13 15:00:00,2e-04,29.715,456.4198,902.9249,0,0,0.8736,1.0873
2015-05-13 16:00:00,2e-04,28.702,309.3798,694.1758,0,0,0.891,1.0882
2015-05-13 17:00:00,1e-04,26.837,168.5347,456.5497,0,0,0.8897,1.0909
2015-05-13 18:00:00,3e-04,24.014,59.4359,206.2861,0,0,0.8495,1.0951
2015-05-13 19:00:00,0.0014,21.752,4.1767,17.9075,0,0,0.7984,1.0997
2015-05-13 20:00:00,0.0025,20.762,0,0,0,0,0.7556,1.1038
2015-05-13 21:00:00,0.0018,19.99,0,0,0,0,0.719,1.1067
2015-05-13 22:00:00,0.0016,19.273,0,0,0,0,0.7003,1.1086
2015-05-13 23:00:00,0.0021,18.589,0,0,0,0,0.6852,1.1103
2015-05-14 00:00:00,0.0059,17.99,0,0,0,0,0.658,1.1121
2015-05-14 01:00:00,0.0071,17.403,0,0,0,0,0.6498,1.1141
2015-05-14 02:00:00,0.0102,16.846,0,0,0,0,0.6893,1.1162
2015-05-14 03:00:00,0.0091,16.347,0,0,0,0,0.7046,1.1184
2015-05-14 04:00:00,0.0107,15.865,0.1337,0.8241,0,0,0.688,1.1207
2015-05-14 05:00:00,0.0096,15.808,27.0423,94.4495,0,0,0.6943,1.123
2015-05-14 06:00:00,0.0093,17.405,134.6165,336.0833,0,0,0.7195,1.124
2015-05-14 07:00:00,0.0063,19.435,286.3183,581.7869,0,0,0.7292,1.1218
2015-05-14 08:00:00,0.0057,21.685,452.4509,806.5911,0,0,0.7298,1.1161
2015-05-14 09:00:00,0.0066,23.777,618.7379,994.9474,0,0,0.6943,1.1105
2015-05-14 10:00:00,0.008,25.314,759.4152,1134.0415,0,0,0.632,1.1062
2015-05-14 11:00:00,0.0074,26.354,843.5352,1214.4081,0,0,0.5508,1.1029
2015-05-14 12:00:00,0.0059,26.929,870.8424,1230.5782,0,0,0.493,1.1004
2015-05-14 13:00:00,0.0055,27.028,827.5812,1181.4535,0,0,0.471,1.0991
2015-05-14 14:00:00,0.0064,26.631,728.1194,1070.4622,0,0,0.4793,1.0989
2015-05-14 15:00:00,0.0069,25.723,578.9158,905.1401,0,0,0.5411,1.1001
2015-05-14 16:00:00,0.01,24.338,410.1817,696.7738,0,0,0.5835,1.1032
2015-05-14 17:00:00,0.0329,22.464,237.9781,459.5908,0,0,0.5901,1.1079
2015-05-14 18:00:00,0.0099,20.008,89.0716,209.7811,0,0,0.5972,1.1145
2015-05-14 19:00:00,0.0106,17.316,6.0985,19.2037,0,0,0.6283,1.1224
2015-05-14 20:00:00,0.0226,15.635,0,0,0,0,0.6469,1.1301
2015-05-14 21:00:00,0.0181,14.369,0,0,0.0018,6e-04,0.6449,1.1359
2015-05-14 22:00:00,0.0125,13.285,0,0,0.0029,0.0021,0.6237,1.1405
2015-05-14 23:00:00,0.0143,12.277,0,0,0.0023,0.0038,0.5912,1.1446
2015-05-15 00:00:00,0.0193,11.381,0,0,0.0014,0.0048,0.5777,1.1483
2015-05-15 01:00:00,0.0291,10.618,0,0,0.0045,0.0068,0.5784,1.1516
2015-05-15 02:00:00,0.0366,10.012,0,0,0.0059,0.0109,0.6096,1.1544
2015-05-15 03:00:00,0.0398,9.504,0,0,0.0071,0.0161,0.6246,1.1571
2015-05-15 04:00:00,0.0394,9.022,0.2382,0.9612,0.0052,0.0211,0.6306,1.1596
2015-05-15 05:00:00,0.0468,9.025,39.448,97.4826,0.0076,0.0267,0.6181,1.1615
2015-05-15 06:00:00,0.0454,10.353,186.9474,339.2958,0.0052,0.0309,0.5227,1.1602
2015-05-15 07:00:00,0.0399,12.322,377.2595,584.5592,0.0035,0.0314,0.4214,1.1553
2015-05-15 08:00:00,0.0393,14.466,560.8158,808.9407,0.0026,0.0293,0.3304,1.1494
2015-05-15 09:00:00,0.039,16.384,722.3004,996.9478,0.0016,0.0253,0.2679,1.144
2015-05-15 10:00:00,0.0371,18.017,848.1087,1135.7676,3e-04,0.0202,0.2332,1.1391
2015-05-15 11:00:00,0.0354,19.379,924.4854,1215.9867,0,0.0152,0.2138,1.1346
2015-05-15 12:00:00,0.0362,20.387,946.256,1232.1046,0,0.0111,0.2053,1.1309
2015-05-15 13:00:00,0.0351,20.962,903.5825,1183.1135,0,0.0081,0.1961,1.1282
2015-05-15 14:00:00,0.0334,21.086,807.0253,1072.3096,0,0.0061,0.1801,1.1267
2015-05-15 15:00:00,0.0307,20.826,664.8666,907.2887,0,0.0048,0.1442,1.1261
2015-05-15 16:00:00,0.0299,20.143,490.8709,699.3098,0,0.004,0.1098,1.1268
2015-05-15 17:00:00,0.0295,18.992,301.562,462.5568,0,0.0036,0.0904,1.1289
2015-05-15 18:00:00,0.0116,17.131,115.8795,213.1975,1e-04,0.0035,0.1016,1.133
2015-05-15 19:00:00,0.012,14.486,7.412,20.5311,1e-04,0.0035,0.1267,1.139
2015-05-15 20:00:00,0.0115,13.201,0,0,1e-04,0.0035,0.1242,1.1452
2015-05-15 21:00:00,0.0113,12.358,0,0,1e-04,0.0036,0.1428,1.1501
2015-05-15 22:00:00,0.0113,11.624,0,0,1e-04,0.0036,0.1482,1.1538
2015-05-15 23:00:00,0.0113,10.947,0,0,1e-04,0.0037,0.1665,1.1568
2015-05-16 00:00:00,0.0115,10.364,0,0,1e-04,0.0037,0.1742,1.1591
2015-05-16 01:00:00,0.0113,9.866,0,0,1e-04,0.0038,0.1781,1.1611
2015-05-16 02:00:00,0.0112,9.433,0,0,1e-04,0.0039,0.1771,1.1629
2015-05-16 03:00:00,0.0106,9.037,0,0,1e-04,0.004,0.1741,1.1643
2015-05-16 04:00:00,0.0085,8.685,0.2779,1.1122,1e-04,0.0041,0.1707,1.1655
2015-05-16 05:00:00,0.0066,8.921,44.328,100.4886,1e-04,0.0041,0.1572,1.1665
2015-05-16 06:00:00,0.0056,10.821,205.3213,342.4339,0,0.004,0.1152,1.1641
2015-05-16 07:00:00,0.0045,13.261,404.7219,587.2431,0,0.0037,0.0905,1.1571
2015-05-16 08:00:00,0.0032,15.871,596.8909,811.2221,0,0.0032,0.0769,1.149
2015-05-16 09:00:00,0.0023,18.175,761.3829,998.8781,0,0.0026,0.07,1.1419
2015-05-16 10:00:00,0.0018,20.107,883.7895,1137.4445,0,0.002,0.0691,1.1357
2015-05-16 11:00:00,0.0017,21.697,954.141,1217.5169,0,0.0015,0.071,1.1301
2015-05-16 12:00:00,0.0016,22.868,966.562,1233.5913,0,0.0012,0.0747,1.1255
2015-05-16 13:00:00,0.0015,23.589,922.6623,1184.6987,0,0.001,0.081,1.1221
2015-05-16 14:00:00,0.0015,23.837,825.5742,1074.0786,0,8e-04,0.0839,1.1199
2015-05-16 15:00:00,0.0018,23.626,684.4538,909.3572,0,6e-04,0.0895,1.1189
2015-05-16 16:00:00,0.0018,22.923,510.3103,701.7637,0,6e-04,0.0979,1.1193
2015-05-16 17:00:00,0.002,21.661,314.2469,465.4403,0,5e-04,0.1139,1.1215
2015-05-16 18:00:00,0.0026,19.235,122.8499,216.532,0,5e-04,0.1452,1.1259
2015-05-16 19:00:00,0.0026,16.021,8.0403,21.8855,0,5e-04,0.1854,1.1327
2015-05-16 20:00:00,0.0035,14.527,0,0,0,4e-04,0.2157,1.1397
2015-05-16 21:00:00,0.0036,13.6,0,0,0,4e-04,0.2496,1.1444
2015-05-16 22:00:00,0.0036,12.896,0,0,0,4e-04,0.2896,1.1474
2015-05-16 23:00:00,0.0039,12.313,0,0,0,4e-04,0.3332,1.1496
2015-05-17 00:00:00,0.0038,11.851,0,0,0,4e-04,0.37,1.1512
2015-05-17 01:00:00,0.0038,11.443,0,0,0,4e-04,0.3925,1.1524
2015-05-17 02:00:00,0.0038,11.086,0,0,0,4e-04,0.4034,1.1534
2015-05-17 03:00:00,0.0035,10.748,0,0,0,4e-04,0.4035,1.1546
2015-05-17 04:00:00,0.0033,10.443,0.3524,1.2778,0,4e-04,0.4082,1.1559
2015-05-17 05:00:00,0.0031,10.72,43.5752,103.4622,0,4e-04,0.3966,1.1567
2015-05-17 06:00:00,0.0026,12.664,196.2942,345.4857,0,3e-04,0.3354,1.1541
2015-05-17 07:00:00,0.0019,15.348,397.5127,589.8691,0,3e-04,0.2992,1.1461
2015-05-17 08:00:00,0.0012,18.132,597.4062,813.4268,0,2e-04,0.2835,1.1373
2015-05-17 09:00:00,8e-04,20.577,768.7329,1000.7453,0,2e-04,0.2918,1.1296
2015-05-17 10:00:00,3e-04,22.606,899.5238,1139.0778,0,1e-04,0.3042,1.1228
2015-05-17 11:00:00,1e-04,24.193,977.8081,1218.9729,0,1e-04,0.322,1.1169
2015-05-17 12:00:00,0,25.323,994.667,1235.0597,0,0,0.3402,1.1121
2015-05-17 13:00:00,0,25.995,951.9171,1186.2168,0,0,0.3583,1.1084
2015-05-17 14:00:00,0,26.204,853.0598,1075.8022,0,0,0.3774,1.1058
2015-05-17 15:00:00,0,25.955,704.9746,911.3809,0,0,0.3892,1.1045
2015-05-17 16:00:00,0,25.211,521.5537,704.1469,0,0,0.4022,1.1047
2015-05-17 17:00:00,0,23.918,319.697,468.2493,0,0,0.4221,1.1066
2015-05-17 18:00:00,0,21.399,125.2177,219.7884,0,0,0.438,1.1106
